File name: 40-40-75
Result: 23
Gen 1: 5040
Gen 2: 5040
Gen 3: 5040
Gen 4: 5040
Gen 5: 5040
Gen 6: 5039
Gen 7: 3038
Gen 8: 3038
Gen 9: 3038
Gen 10: 3038
Gen 11: 3038
Gen 12: 30
Gen 13: 30
Gen 14: 30
Gen 15: 30
Gen 16: 30
Gen 17: 29
Gen 18: 29
Gen 19: 29
Gen 20: 29
Gen 21: 29
Gen 22: 29
Gen 23: 29
Gen 24: 29
Gen 25: 29
Gen 26: 29
Gen 27: 29
Gen 28: 29
Gen 29: 29
Gen 30: 29
Gen 31: 29
Gen 32: 29
Gen 33: 29
Gen 34: 29
Gen 35: 29
Gen 36: 29
Gen 37: 29
Gen 38: 29
Gen 39: 29
Gen 40: 29
Gen 41: 29
Gen 42: 29
Gen 43: 29
Gen 44: 29
Gen 45: 29
Gen 46: 29
Gen 47: 29
Gen 48: 29
Gen 49: 29
Gen 50: 29
Gen 51: 29
Gen 52: 29
Gen 53: 29
Gen 54: 29
Gen 55: 29
Gen 56: 29
Gen 57: 29
Gen 58: 29
Gen 59: 29
Gen 60: 29
Gen 61: 29
Gen 62: 29
Gen 63: 29
Gen 64: 29
Gen 65: 29
Gen 66: 29
Gen 67: 29
Gen 68: 29
Gen 69: 29
Gen 70: 29
Gen 71: 29
Gen 72: 29
Gen 73: 29
Gen 74: 29
Gen 75: 29
Gen 76: 29
Gen 77: 29
Gen 78: 29
Gen 79: 29
Gen 80: 29
Gen 81: 29
Gen 82: 29
Gen 83: 29
Gen 84: 29
Gen 85: 29
Gen 86: 29
Gen 87: 29
Gen 88: 29
Gen 89: 29
Gen 90: 29
Gen 91: 29
Gen 92: 29
Gen 93: 29
Gen 94: 29
Gen 95: 29
Gen 96: 29
Gen 97: 29
Gen 98: 29
Gen 99: 29
Gen 100: 29
Gen 101: 29
Gen 102: 29
Gen 103: 29
Gen 104: 29
Gen 105: 29
Gen 106: 29
Gen 107: 29
Gen 108: 29
Gen 109: 29
Gen 110: 29
Gen 111: 29
Gen 112: 29
Gen 113: 29
Gen 114: 29
Gen 115: 29
Gen 116: 29
Gen 117: 29
Gen 118: 29
Gen 119: 29
Gen 120: 29
Gen 121: 29
Gen 122: 29
Gen 123: 29
Gen 124: 29
Gen 125: 29
Gen 126: 29
Gen 127: 29
Gen 128: 29
Gen 129: 29
Gen 130: 29
Gen 131: 29
Gen 132: 29
Gen 133: 29
Gen 134: 29
Gen 135: 29
Gen 136: 29
Gen 137: 29
Gen 138: 29
Gen 139: 29
Gen 140: 29
Gen 141: 29
Gen 142: 29
Gen 143: 29
Gen 144: 29
Gen 145: 29
Gen 146: 29
Gen 147: 29
Gen 148: 29
Gen 149: 29
Gen 150: 29
Gen 151: 29
Gen 152: 29
Gen 153: 29
Gen 154: 29
Gen 155: 29
Gen 156: 29
Gen 157: 29
Gen 158: 29
Gen 159: 29
Gen 160: 29
Gen 161: 29
Gen 162: 29
Gen 163: 29
Gen 164: 29
Gen 165: 29
Gen 166: 29
Gen 167: 29
Gen 168: 29
Gen 169: 29
Gen 170: 29
Gen 171: 29
Gen 172: 29
Gen 173: 29
Gen 174: 29
Gen 175: 29
Gen 176: 29
Gen 177: 29
Gen 178: 29
Gen 179: 29
Gen 180: 29
Gen 181: 29
Gen 182: 29
Gen 183: 29
Gen 184: 29
Gen 185: 29
Gen 186: 29
Gen 187: 29
Gen 188: 29
Gen 189: 29
Gen 190: 29
Gen 191: 29
Gen 192: 29
Gen 193: 29
Gen 194: 29
Gen 195: 29
Gen 196: 29
Gen 197: 29
Gen 198: 29
Gen 199: 29
Gen 200: 29
Gen 201: 29
Gen 202: 29
Gen 203: 29
Gen 204: 29
Gen 205: 29
Gen 206: 29
Gen 207: 29
Gen 208: 29
Gen 209: 29
Gen 210: 29
Gen 211: 29
Gen 212: 29
Gen 213: 29
Gen 214: 29
Gen 215: 29
Gen 216: 29
Gen 217: 29
Gen 218: 29
Gen 219: 29
Gen 220: 29
Gen 221: 29
Gen 222: 29
Gen 223: 29
Gen 224: 29
Gen 225: 29
Gen 226: 29
Gen 227: 29
Gen 228: 29
Gen 229: 29
Gen 230: 29
Gen 231: 29
Gen 232: 29
Gen 233: 29
Gen 234: 29
Gen 235: 29
Gen 236: 29
Gen 237: 29
Gen 238: 29
Gen 239: 29
Gen 240: 29
Gen 241: 29
Gen 242: 29
Gen 243: 29
Gen 244: 29
Gen 245: 29
Gen 246: 29
Gen 247: 29
Gen 248: 29
Gen 249: 29
Gen 250: 29
Gen 251: 29
Gen 252: 29
Gen 253: 23
Gen 254: 23
Gen 255: 23
Gen 256: 23
Gen 257: 23
Gen 258: 23
Gen 259: 23
Gen 260: 23
Gen 261: 23
Gen 262: 23
Gen 263: 23
Gen 264: 23
Gen 265: 23
Gen 266: 23
Gen 267: 23
Gen 268: 23
Gen 269: 23
Gen 270: 23
Gen 271: 23
Gen 272: 23
Gen 273: 23
Gen 274: 23
Gen 275: 23
Gen 276: 23
Gen 277: 23
Gen 278: 23
Gen 279: 23
Gen 280: 23
Gen 281: 23
Gen 282: 23
Gen 283: 23
Gen 284: 23
Gen 285: 23
Gen 286: 23
Gen 287: 23
Gen 288: 23
Gen 289: 23
Gen 290: 23
Gen 291: 23
Gen 292: 23
Gen 293: 23
Gen 294: 23
Gen 295: 23
Gen 296: 23
Gen 297: 23
Gen 298: 23
Gen 299: 23
Gen 300: 23
